1061,5
2392,1
1060,1
2391,1
2390,1
11108,1
11107,1
11109,1
1058,1
1057,1
1056,1
2387,1
11100,1
12432,1
12433,1
11102,1
12430,1
11101,1
12431,1
11104,1
12436,1
11103,1
12437,1
11106,1
11105,1
12440,1
1077,4
1076,4
1075,4
1074,4
1073,4
1072,4
1070,1
11119,1
11118,1
12449,1
1069,1
1068,4
2399,1
1067,4
2398,1
11111,1
12443,1
12444,1
11113,1
12441,1
11112,1
12442,1
12447,1
11114,1
11117,1
12445,1
11116,1
12446,1
1080,4
9800,1
1088,1
1087,1
1086,2
1085,2
1084,2
1083,2
1082,2
1081,2
12418,1
12419,1
12416,1
12417,1
1079,4
1078,4
12410,1
12411,1
12414,1
12415,1
12412,1
12413,1
1091,1
1090,1
9810,1
9811,1
1098,7
1097,7
1096,1
1095,1
1094,1
1093,1
1092,1
12429,1
9809,1
12427,1
12428,1
1089,1
9803,1
12421,1
12422,1
9801,1
9802,1
12420,1
9807,1
12425,1
12426,1
9805,1
12423,1
9821,1
9820,1
9814,1
9815,1
9813,1
9818,1
9819,1
9817,1
8502,1
8500,1
200,2
12405,1
201,2
202,1
203,1
204,1
205,1
206,3
207,2
12400,1
208,2
9823,1
209,2
9824,1
12404,1
12402,1
9840,1
8512,1
9843,1
8513,1
9844,1
8510,1
9841,1
9842,1
210,2
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
8506,1
219,1
8504,1
8508,1
9839,2
9850,1
8520,2
9851,1
8523,2
9854,1
9855,2
8521,2
9852,1
9853,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
8516,1
9847,1
229,1
8514,1
9845,1
9846,1
8518,2
9849,1
8519,2
8530,1
9861,1
12391,1
8531,1
12392,1
7200,2
9860,1
11060,1
12390,1
7202,2
8534,1
9865,1
11063,1
12395,1
7201,2
8535,2
9866,1
12396,1
7204,2
8532,1
11065,1
12393,1
7203,2
8533,1
9864,1
11064,1
12394,1
230,1
231,1
233,2
234,2
235,1
237,1
239,1
9858,2
11067,1
12399,1
8528,1
9859,2
11066,1
8525,2
9856,2
11069,1
9857,2
11068,1
12398,1
8541,1
9872,1
11070,1
8542,1
9873,1
7211,4
11072,1
7210,4
8540,1
11071,1
7213,3
8545,1
9876,1
11074,1
7212,1
8546,1
11073,1
7215,3
8543,1
9874,1
11076,1
8544,1
11075,1
240,1
241,1
242,1
243,1
244,1
246,2
247,2
248,2
249,1
7206,2
8538,2
9869,1
11078,1
7205,2
8539,2
11077,1
7208,2
8536,2
7207,2
8537,2
9868,1
11079,1
7220,3
8552,1
9883,1
9884,1
12370,1
7222,3
8550,1
9881,2
7221,3
8551,1
7224,1
9887,1
11041,1
12373,1
7223,1
8557,1
11040,1
12374,1
7226,1
9885,1
9886,1
11042,1
12372,1
250,1
9880,2
252,1
257,1
258,1
259,1
7217,3
8549,1
12377,1
7216,3
11044,1
12378,1
7219,3
8547,1
9878,1
11047,1
12375,1
7218,3
8548,1
9879,1
11046,1
12376,1
11049,1
11048,1
12379,1
7231,1
8563,2
9894,1
12380,1
7230,1
8564,2
9895,1
12381,1
7233,1
8561,2
11050,1
7232,1
8562,2
9893,1
7235,1
8567,2
9898,1
11052,1
7234,1
8568,2
9899,1
11051,1
12385,1
8565,2
9896,1
11054,1
12382,1
7236,1
8566,2
9897,1
11053,1
12383,1
260,1
9890,1
261,1
8560,2
9891,1
262,1
263,1
265,1
268,1
11056,1
12388,1
11055,1
12389,1
8558,1
9889,1
11058,1
12386,1
7229,1
8559,1
11057,1
12387,1
7242,1
8574,1
7241,1
8575,1
7244,1
8572,1
8573,1
7246,1
8578,1
7245,1
8579,1
12352,2
7248,1
8576,1
11021,1
7247,1
8577,1
11020,1
270,1
8570,2
272,1
8571,2
7240,1
274,1
275,1
277,1
278,1
279,1
7239,1
11023,1
7238,1
11022,1
12356,1
8569,2
11025,1
12353,1
11024,1
12354,1
11027,1
12359,1
11026,1
11029,1
12357,1
11028,1
12358,1
8585,1
7252,2
8586,1
8583,1
7254,1
8584,1
8589,1
11030,1
12362,1
7256,2
12363,1
8587,1
11032,1
12360,1
7258,3
8588,1
11031,1
12361,1
8581,1
283,1
8582,1
284,1
7251,1
285,1
7250,1
8580,1
287,1
288,1
12366,1
7249,1
12367,1
12364,1
11035,1
11037,1
12368,1
12369,1
7264,2
8596,1
7263,2
8597,1
7266,2
8594,1
7265,2
8595,1
7267,2
14991,1
8598,1
14990,1
8599,1
7260,2
8592,1
8593,1
7262,2
8590,1
296,1
7261,2
8591,1
297,1
11009,1
298,1
11008,1
11001,1
11000,1
11003,1
11002,1
11005,1
14999,2
11007,1
14998,2
11006,1
7275,1
7274,2
7277,1
7276,1
7279,1
7278,1
11010,1
7271,2
7270,2
7273,2
7272,2
11019,1
11012,1
11013,1
11016,1
11015,1
11018,1
11017,1
7286,1
17200,1
7285,1
17201,1
7288,1
17202,1
7287,1
17203,1
7280,1
7282,1
7284,1
17208,1
17209,1
17204,1
17205,1
17206,1
7297,1
17211,1
7296,1
17212,1
7299,1
17213,1
7298,1
17214,1
7291,1
7293,1
7292,1
7295,1
7294,1
17219,1
17215,1
17216,2
17218,1
3704,2
3705,2
3707,2
3708,2
3709,2
3700,2
3701,2
3703,2
3715,2
3716,2
3717,2
3718,2
3719,2
3711,2
3712,2
3713,2
3714,2
3726,1
3727,1
3728,1
3729,1
3720,2
3721,2
3724,1
3725,4
11081,1
11080,1
11083,1
11082,1
11085,1
11084,1
11087,1
11086,1
2405,1
3737,1
2404,1
3738,1
3739,1
2402,1
11089,1
3730,1
11088,1
3731,1
3732,1
2409,1
3733,1
2408,1
3734,1
2407,1
11092,1
11091,1
11094,1
11093,1
11096,1
11095,1
11098,1
3750,1
11097,1
11090,1
3748,1
2415,1
3749,1
2414,1
2413,1
2411,1
3740,1
3741,1
11099,1
3742,1
3743,1
2419,1
3745,1
2418,1
3746,1
2417,1
3747,3
16077,1
16075,1
16074,1
3760,1
16079,1
16078,1
2430,1
16073,1
16071,1
16070,1
2427,1
3759,1
2426,2
2424,1
2423,1
2422,1
2421,1
3751,1
3752,1
3753,1
3755,1
3756,1
2429,1
2428,1
16088,1
16087,1
16085,1
3770,1
3771,1
1110,8
2441,1
16080,1
2440,1
16084,1
16083,1
16082,1
16081,1
1107,8
2438,1
1106,9
2437,1
1105,8
2436,1
1104,7
2435,1
1103,8
2434,1
1102,8
1101,8
2432,1
1100,8
2431,1
3762,1
3764,1
3766,1
3767,1
3768,1
1108,8
2439,1
3769,1
17387,1
16054,1
17388,1
16053,1
17389,3
16052,1
3780,1
17383,1
3781,1
16058,2
17384,1
3782,1
16057,2
17385,1
3783,1
16056,3
1121,10
2452,1
1120,8
2451,1
17380,1
2450,1
17381,1
17382,1
16051,1
16050,1
2449,1
1117,8
2448,1
2447,1
1115,8
2446,1
1113,8
2444,2
2443,2
1111,1
2442,2
3773,4
3774,4
3775,4
3776,1
3777,1
1119,8
17398,1
16065,1
17399,1
16064,1
16063,1
3791,1
17394,1
3792,1
16069,1
17395,1
16068,1
3794,1
16067,1
17397,2
1132,1
2463,3
17390,1
1131,1
2462,3
17391,1
1130,1
2461,4
17392,1
2460,1
17393,2
16062,1
16061,1
1129,1
1128,7
2459,1
1127,7
2458,1
1126,4
2457,1
1125,8
1124,8
2455,1
1123,8
2454,1
1122,8
2453,1
3787,3
3788,1
16033,1
17365,1
16032,1
17366,3
16031,1
17367,1
16030,2
17368,1
17361,1
16036,1
17362,1
16035,1
17363,1
16034,2
17364,1
1143,2
2474,1
1142,2
2473,1
1141,2
2472,1
1140,2
2471,1
17360,1
2470,1
1139,2
1138,1
2469,1
1137,1
2468,1
1136,1
2467,1
1135,1
2466,1
1134,1
2465,1
1133,1
2464,3
3795,1
3797,1
16039,1
16038,2
3799,1
17369,1
16044,1
17376,1
16043,2
17377,1
17378,1
17379,1
16048,1
17372,1
16047,1
17373,1
17374,1
16045,1
1154,2
2485,1
1153,5
2484,1
1152,5
2483,1
1151,5
17371,1
1150,5
2481,1
16040,1
1149,5
1148,5
2479,1
1147,4
2478,1
1146,4
2477,1
1145,4
1144,2
2475,1
16049,1
16011,2
17343,1
16010,2
17344,1
17345,1
17346,1
16015,1
16014,2
17341,1
16012,1
17342,1
1165,2
2496,1
1164,1
2495,1
1163,5
1162,5
2493,1
1161,4
2492,1
1160,4
2491,1
2490,1
1159,4
1158,4
2489,1
1157,4
2488,1
1156,4
2487,1
1155,4
16019,1
16018,1
17347,1
17348,1
17349,1
16022,1
17354,1
17355,1
17356,1
16026,1
16025,1
17351,1
17352,2
16023,1
17353,2
1176,1
1175,1
1174,1
1173,1
1172,1
1171,1
1170,1
1169,1
1168,1
2499,2
1167,1
2498,2
1166,1
2497,1
16028,2
17358,1
17359,1
12550,1
1187,3
1186,3
1185,3
1184,3
1183,1
1182,1
1181,1
1180,1
11229,1
12559,1
1179,1
1178,1
1177,1
11221,1
11220,1
12554,1
12551,1
12552,1
11225,1
12557,1
12558,1
11227,1
12555,1
11226,1
12556,1
1190,3
12560,1
9910,1
12561,1
1198,3
1192,3
1191,3
11239,1
9908,1
1189,3
1188,3
11232,1
12564,1
9903,1
12565,1
9900,1
12562,1
9901,1
11233,1
12563,1
9906,1
11236,1
12568,1
11235,1
9904,1
11238,1
12566,1
9905,1
12567,1
9920,1
9921,1
11207,1
12539,1
11206,1
9919,1
11209,1
12537,1
11208,1
12538,1
1199,3
9913,1
12531,1
9914,1
12532,1
9911,1
11201,1
9912,1
11200,1
12530,1
9917,1
11203,1
12535,1
9918,1
11202,1
12536,1
9915,1
11205,1
12533,1
9916,1
11204,1
12534,1
8600,1
9931,1
8601,1
9932,1
9930,1
11218,1
12548,1
300,1
12549,1
302,1
303,1
305,1
9924,1
11210,1
306,1
9925,1
12543,1
307,1
9922,1
11212,1
9923,1
11211,1
12541,1
11214,1
12546,1
9929,1
11213,1
12547,1
11216,1
9927,1
11215,1
9942,1
9943,1
9940,1
9941,1
12517,1
12518,1
310,3
12515,1
12516,1
312,3
313,3
12519,1
315,3
316,5
8604,1
9935,1
8605,1
9936,1
12510,1
318,1
8602,1
9933,1
8603,1
9934,1
8608,1
9939,1
12513,1
8609,1
12514,1
8606,1
9937,1
8607,1
12512,1
9950,1
8622,1
9953,1
8623,1
8620,1
9951,1
8621,1
9952,1
12528,1
12529,1
12526,1
12527,1
326,3
327,3
8615,1
9946,1
12520,1
328,3
8616,1
12521,1
329,3
8613,1
9944,1
8614,1
9945,1
8619,1
12524,1
12525,1
8617,1
9948,1
12522,1
8618,1
9949,1
12523,1
9960,1
16099,1
8630,1
16098,1
16097,1
16096,1
9964,1
7300,1
9965,1
8631,2
9962,1
9963,1
16095,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
9957,1
8627,1
9958,1
8625,1
9956,1
8628,1
9959,1
8629,1
9971,1
9972,1
9970,1
7312,1
9975,1
9976,1
7314,1
9973,1
7313,1
340,1
341,1
342,1
12507,1
343,1
12504,1
344,1
12505,1
12508,1
348,1
12509,1
349,1
9968,1
9969,1
9966,1
9967,1
12502,1
12500,1
12501,1
9982,1
11180,1
9983,1
7321,1
9980,1
7320,2
9981,1
11181,1
7323,1
9986,1
7322,1
9987,1
11183,1
9984,1
9985,1
350,1
351,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
7316,1
9979,1
7315,1
7318,2
9977,1
7317,2
9978,1
11189,1
7319,2
9993,1
12,1
11190,1
13,1
6001,1
7332,1
9991,1
14,1
6000,1
7331,1
9992,1
11192,1
15,1
6003,1
7334,1
11195,1
16,1
6002,1
7333,1
9998,1
11194,1
17,1
7336,1
9995,1
11197,1
18,1
6004,1
7335,1
11196,1
19,1
9990,1
361,1
362,1
364,1
365,1
366,1
367,1
368,1
369,1
11199,1
11198,1
9988,1
9989,1
20,1
21,1
22,1
6010,1
7341,1
12490,1
23,1
7340,1
12491,1
24,1
7343,2
25,1
6011,1
7342,2
26,1
11162,1
12494,1
27,1
6013,1
7344,2
11161,1
6016,1
11164,1
12492,1
29,1
6015,1
7346,2
11163,1
12493,1
370,1
373,1
375,1
376,1
377,1
379,1
7338,1
11166,1
12498,1
6006,1
7337,1
11165,1
12499,1
6009,1
9999,1
11168,1
12496,1
6008,1
7339,1
11167,1
12497,1
30,1
11169,1
31,1
32,1
33,1
7352,2
34,1
6020,1
7351,2
35,1
11171,1
36,1
6022,1
7353,2
11170,1
6025,1
7356,2
38,1
6024,1
7355,2
11172,1
39,1
6027,1
7358,2
7357,2
11174,1
380,1
381,1
382,1
7350,2
386,1
388,1
389,1
6018,1
7349,2
11177,1
7348,2
11179,1
6019,1
40,1
41,1
42,1
44,2
6032,1
7363,2
6034,1
7365,2
7364,2
48,1
6036,1
7367,2
11140,1
12472,1
49,2
6035,1
7366,2
12473,1
11142,1
12470,1
11141,1
12471,1
390,1
391,1
393,1
394,1
6030,1
7361,2
395,1
396,1
397,1
6029,1
12476,1
7359,2
11143,1
11146,1
12474,1
50,2
11145,1
12475,1
51,2
52,1
11147,1
53,1
54,1
11149,1
12479,1
55,1
6043,1
7374,1
56,1
12480,1
57,1
7376,2
59,1
7378,1
11151,1
12483,1
6046,1
7377,1
11150,1
6049,1
11153,1
12481,1
7379,1
7370,2
6041,1
7372,3
6040,1
11155,1
11154,1
12488,1
60,1
11157,1
12485,1
61,1
11156,1
11159,1
63,1
11158,1
64,1
12489,1
65,1
6054,1
7385,1
67,2
7384,1
7387,1
69,8
6055,1
7386,1
7389,1
6057,1
7388,1
11120,2
6059,1
7381,1
7380,1
7383,1
6051,1
7382,1
11129,1
11122,2
12454,1
70,7
11121,2
12455,1
71,6
11124,2
72,5
11123,2
12453,1
73,9
11126,2
12458,1
74,5
11125,2
12459,1
75,5
11128,1
12456,1
76,6
11127,1
12457,1
77,6
6065,1
7396,1
7395,1
6067,1
7398,1
6066,1
7397,1
6069,1
12461,1
6068,1
7399,1
12462,1
11131,1
11130,1
12460,1
7390,1
7392,1
6063,1
7394,1
7393,1
80,8
11133,1
11132,1
12466,1
11135,1
11134,1
12464,1
11137,1
12469,1
11136,1
86,2
11139,1
87,1
88,1
6076,1
17321,1
89,1
6075,1
17322,1
6078,1
17323,1
6077,1
17324,1
6079,1
17320,1
6072,1
6071,1
17329,1
92,1
93,1
94,1
17325,1
96,1
17326,1
97,1
17327,1
17328,1
99,1
6087,1
6089,1
17334,1
6088,1
16003,1
16002,1
17330,1
6081,1
6083,1
6082,1
6085,1
6084,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
16007,1
16006,1
16005,1
17337,1
3801,1
17338,1
3802,1
17339,2
17300,1
17301,1
6099,1
17302,1
6090,1
6092,1
6091,1
6094,1
6093,1
6096,1
6095,1
3814,1
3815,1
3816,1
3818,1
3819,1
17309,1
3810,1
17303,1
3811,1
17304,1
3812,1
3813,1
17306,1
17312,1
3826,1
3827,1
3829,1
17318,1
17319,1
3820,1
3821,1
3822,1
17315,1
3823,1
17316,1
3824,1
17317,1
2504,2
3836,1
2503,2
3837,1
3838,1
2501,2
3839,1
3830,1
2509,1
3831,1
2508,1
3832,1
2507,1
3833,1
2506,2
3834,1
2505,2
3835,1
2515,1
3847,1
2514,1
3848,1
2513,1
3849,1
2510,1
3841,1
3842,1
2519,1
3843,1
2518,1
3844,1
2517,1
3845,1
2516,1
3846,1
3860,1
2526,2
3858,1
3859,1
2524,1
2523,1
2522,1
2521,1
2520,1
3850,1
3851,1
3852,1
3854,1
3855,1
3856,2
2527,2
3857,1
3870,1
3871,1
2540,1
1206,3
2537,1
3869,1
2536,1
1204,3
2535,1
1203,3
2534,2
1201,3
2532,2
1200,3
2530,1
3861,1
3862,1
3863,1
3864,1
3865,1
1209,2
3866,1
1208,2
2539,1
3867,1
2538,1
3868,1
16198,1
16197,1
16196,1
16195,1
3880,1
3881,1
3882,1
16199,1
1220,2
2551,1
16190,1
2550,1
16194,1
16193,1
16192,1
1217,2
2548,1
1216,2
2547,1
1215,2
2546,1
1214,2
1213,2
2544,1
1212,2
2543,1
1211,2
2542,1
1210,3
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
1219,2
3878,1
2549,1
3879,1
2562,2
1230,1
2561,2
2560,2
1228,1
2559,2
12605,1
1227,1
2558,2
12606,1
1226,1
2557,2
12603,1
1225,2
2556,2
12604,1
1224,1
2555,2
12609,1
2554,2
2553,1
2552,1
12608,1
3883,3
12602,1
12600,1
16175,2
16174,1
16173,2
1242,1
2573,1
1241,1
2572,1
1240,1
2571,1
2570,1
1239,1
1238,1
2569,1
2568,1
1236,1
2567,1
1235,1
2566,1
2565,1
1233,1
2564,1
2563,1
16186,1
1253,1
2584,1
1252,1
2583,1
1251,1
2582,1
1250,1
2581,1
2580,1
16181,1
1249,1
1248,1
2579,1
2578,1
1246,1
2577,1
2576,1
2575,1
1243,1
2574,1
17487,1
17482,1
17483,1
17484,1
17485,1
1264,1
2595,1
1263,1
1262,1
2593,1
17480,1
1261,1
2592,1
17481,1
1260,1
2591,1
2590,1
1259,1
1258,1
1257,1
2588,1
1256,1
2587,1
1255,1
2585,1
17493,1
16166,1
1275,1
1273,1
1272,1
17492,2
1271,1
1270,1
1269,1
2599,3
1267,1
2597,3
1265,1
2596,3
17464,1
17465,1
17466,1
17467,1
17461,1
17462,1
17463,1
1286,1
1283,1
1282,1
1281,1
1280,1
1279,1
1278,1
1277,1
16139,2
16138,2
17468,1
17469,1
17475,1
16142,1
17476,1
17477,1
16140,5
17472,2
17473,1
17474,1
1297,1
1296,1
1295,1
1294,1
17470,1
1293,1
1292,1
1291,1
1289,1
1287,1
17479,1
11340,1
11349,1
1299,1
10011,1
11342,1
11341,1
12675,1
10013,1
10012,1
11343,1
10015,1
11346,1
12678,1
10014,1
11345,1
12679,1
10017,1
10016,1
11347,1
12682,1
10020,1
11351,1
11350,1
12680,2
10029,1
402,1
403,1
10022,1
11353,1
10021,1
11352,1
12686,3
406,1
10024,1
11355,1
10023,1
11354,1
10026,1
11357,1
12689,1
409,1
10025,1
11356,1
10028,1
12687,3
10027,1
12688,1
8710,1
8711,1
11328,1
11327,1
8709,1
410,1
11329,1
12659,1
411,1
412,1
413,1
415,1
11320,1
416,1
8704,1
417,1
11322,1
12650,1
11321,1
8707,1
11324,2
12656,1
8708,1
11323,1
12657,1
8705,1
11326,1
8706,1
11325,1
12655,1
8721,1
8722,1
12660,1
8720,1
10008,1
11339,1
10007,1
11338,1
420,1
421,1
10009,1
423,1
8714,1
10000,1
11331,1
427,1
8715,1
11330,1
12664,1
428,1
8712,1
11333,1
429,1
8713,1
11332,1
8718,1
10004,1
11335,1
8719,1
11334,1
8716,1
10006,1
11337,1
12665,1
8717,1
11336,1
12666,1
7400,1
8732,1
8733,1
8730,1
7401,1
8731,1
11306,1
12638,2
430,1
11305,1
12639,1
431,1
12636,1
432,1
11307,1
12637,1
11309,1
435,1
436,1
437,1
8725,1
8726,1
12631,1
439,1
8723,1
11300,1
8724,1
8729,1
11302,1
11301,1
12635,1
8727,1
11304,1
8728,1
11303,1
12633,1
8740,1
7411,3
7410,3
7413,3
8741,1
7412,3
8742,1
440,2
11317,1
442,4
11319,1
12647,2
443,3
11318,1
12648,2
445,6
446,6
447,5
448,7
7404,1
8736,1
12641,2
449,8
12642,2
7406,1
11311,1
7405,1
8735,1
11310,1
12640,1
7408,3
11313,1
12645,2
11312,1
8738,1
11315,1
12643,2
7409,3
8739,1
11314,1
12644,2
8750,1
8751,1
8755,1
8752,1
8753,1
450,8
12616,1
452,7
12617,1
453,7
454,7
12615,1
455,5
456,1
12618,1
458,1
12619,1
459,1
7415,1
7414,3
7417,1
7416,1
7419,1
7418,1
12613,1
8749,1
12610,1
6100,1
7431,2
7430,2
6102,1
6101,1
8766,1
7435,1
6103,1
7434,1
460,1
462,1
12627,1
463,1
12628,1
464,1
12625,1
465,1
12626,1
466,1
468,1
12629,1
469,1
7426,1
8758,1
7425,1
8759,2
12620,1
8756,1
8757,1
12623,1
7429,2
12624,1
12622,1
8772,1
6111,1
7442,1
8770,1
7441,1
8771,1
6113,1
8776,1
6112,1
7443,1
8777,1
6115,1
7446,2
8774,1
6114,1
7445,3
8775,1
470,1
473,1
478,1
479,1
6106,1
6105,1
6108,1
8767,1
6107,1
8768,1
6109,1
6120,1
7451,1
8783,1
8784,1
8781,1
6121,1
7452,1
8782,1
6124,1
8787,1
6123,1
8788,1
6126,1
6125,1
8786,1
480,1
8780,1
482,1
484,1
485,1
486,1
487,1
6117,1
7448,2
6116,1
7447,2
6119,1
8778,1
6118,1
8779,1
6131,1
7462,1
8794,1
7461,1
8795,1
6133,1
7464,1
8792,1
11281,1
6132,1
8793,1
11280,1
6135,1
8798,1
11283,1
6134,1
7465,1
8799,1
11282,1
6137,1
8796,1
11285,1
6136,1
11284,1
8790,1
8791,1
7460,1
494,1
495,1
496,1
497,1
498,1
499,1
6128,1
7459,1
11287,1
6127,1
7458,1
11286,1
8789,1
11289,1
6129,1
11288,1
6142,1
11290,1
6141,1
6144,1
11292,1
6143,1
11291,1
6146,1
11294,1
6145,1
11293,1
6148,1
11296,1
6147,1
11295,1
6140,1
11298,1
6138,1
11297,1
11299,1
6153,1
6152,1
12590,1
6155,1
6154,1
11261,1
12593,1
6156,1
11260,1
12594,1
6159,1
11263,1
12591,1
6158,1
12592,1
6150,1
11265,1
12597,1
6149,1
11264,1
12598,1
11267,1
12596,1
11269,1
11268,1
12599,1
6164,1
6163,1
7494,1
6166,1
11270,1
6165,1
6168,1
11272,1
11271,1
11274,1
6169,1
11273,1
6160,1
7491,1
6162,1
7493,1
11276,1
11275,1
11278,1
11277,1
11279,1
6175,1
6174,1
6177,1
6176,1
6179,1
12571,1
6178,1
11241,1
11240,1
12570,1
6171,1
6172,1
11243,1
12575,1
11242,1
12576,1
11245,1
12573,1
11244,1
12574,1
11247,1
12579,1
11246,1
11249,1
12577,1
11248,1
12578,1
6186,1
6185,1
6188,1
6187,1
11250,1
12582,1
6189,1
12583,1
11252,1
11251,1
12581,1
6182,1
6181,1
6184,1
6183,1
11254,1
12586,1
11253,1
12587,1
11256,1
12584,1
11255,1
12585,1
11258,1
11257,1
11259,1
12589,1
16110,1
6196,1
17443,1
6198,1
16114,1
16113,2
16112,2
17440,1
16111,1
17441,1
6191,1
6190,1
6193,1
6192,1
6195,1
6194,1
16116,1
17446,1
17448,2
16119,2
17449,1
16121,1
17453,2
16120,1
17454,1
17455,1
16125,1
16124,1
17450,1
16123,1
17451,1
16122,2
17452,1
16129,1
16128,1
16127,1
17457,1
17458,1
17459,1
17420,1
17421,1
17422,1
2603,1
2601,2
2600,4
17428,1
17429,1
2608,1
2607,1
17425,1
2604,1
17427,1
17431,1
17432,2
17433,3
17434,1
16103,1
16102,1
16101,1
16100,1
17430,1
2614,1
3946,4
2612,1
3949,1
17439,1
16106,1
16105,1
2619,1
16104,1
2618,1
17435,1
2617,1
17436,1
2616,1
16109,1
2615,1
16108,1
17400,1
17401,2
2625,1
2624,1
2623,1
2622,1
2621,1
17406,1
17407,1
3951,1
17408,1
17409,1
2629,1
3953,5
17402,2
2628,1
3954,5
17403,1
2627,1
3955,1
17404,1
2626,1
17405,1
1305,1
2636,1
1304,1
2635,1
1303,1
2634,1
1302,1
2633,1
1301,1
2632,1
2631,1
2630,1
17417,1
17418,1
17419,1
1309,1
17413,2
1308,1
2639,1
1307,1
2638,1
17415,1
1306,1
2637,1
17416,1
2650,2
1316,1
1315,1
2646,3
1314,1
2645,3
1313,1
1312,1
2643,1
1311,1
2642,1
1310,1
2641,1
2640,1
1319,1
1317,1
2648,2
1330,1
2661,2
2660,1
1327,1
2658,1
1326,1
2656,1
1324,1
2655,1
1323,1
2654,1
1322,1
1321,1
1320,1
2651,2
1329,1
2659,1
2672,1
1340,1
2671,1
2670,2
2669,1
1337,1
2668,1
1336,1
2667,1
12713,5
2666,1
1334,1
2665,1
1333,1
2664,1
1332,1
1331,1
2662,1
12712,1
1339,1
12710,2
1352,2
2683,1
1351,1
2682,1
1350,1
2681,1
2680,1
1349,2
1348,2
2679,1
2678,1
1346,1
2677,1
1345,1
1344,1
2675,1
1343,1
2674,1
1342,1
2673,1
1363,1
2694,1
1362,1
2693,1
1361,1
2692,1
1360,1
2691,1
1359,1
1358,1
2689,2
1357,1
2688,1
1356,1
1355,2
2686,1
1354,1
2685,1
1353,2
2684,1
1373,1
1372,1
1371,1
1370,1
12705,1
12702,2
1368,1
2699,1
12703,2
1367,1
2698,2
12708,2
1365,1
12706,1
1364,1
2695,1
12701,2
1385,1
1384,1
1383,1
1382,1
1381,1
1380,1
1379,1
1378,1
1377,1
1376,1
1375,2
1396,1
1395,1
1394,1
1393,1
1392,1
1390,1
1389,1
1387,1
1386,1
17585,1
17586,1
17582,1
17583,1
17584,1
1399,1
1398,1
1397,1
17596,1
17597,1
17598,1
17599,1
17592,5
17593,1
17594,1
17595,1
17590,5
17591,1
502,1
505,1
506,1
507,1
508,1
509,1
11461,1
11460,1
10139,1
510,1
511,1
512,1
513,1
8802,1
10132,1
11463,1
515,1
8803,1
10131,1
11462,1
516,1
8800,1
10134,1
11465,1
8801,1
10133,1
11464,1
518,1
10136,1
11467,1
10135,1
11466,1
